TeamId,TeamName,SubmissionDate,Score
2772135,"Anas B","2019-03-01 15:03:59",2.22601
2807845,"Peter Goranov","2019-03-01 16:55:09",1.98162
2746141,Ahmed,"2019-03-01 17:04:43",2.52610
2754331,NickS,"2019-03-01 19:18:01",2.38982
2751263,"Youssef Touil","2019-03-01 19:36:46",2.07101
2754331,NickS,"2019-03-01 20:16:16",2.38982
2812416,Selim,"2019-03-01 21:19:46",3.22078
2766720,Liviu1,"2019-03-01 21:33:23",1.96073
2776482,Cenrique,"2019-03-01 22:32:29",2.08398
2776482,Cenrique,"2019-03-01 22:53:03",2.07849
2776482,Cenrique,"2019-03-01 22:53:26",1.98448
2826889,"Aidis Stukas","2019-03-02 00:48:29",4.20819
2744369,"Chris P","2019-03-02 01:25:11",4.34495
2826889,"Aidis Stukas","2019-03-02 01:26:25",3.99297
2826889,"Aidis Stukas","2019-03-02 02:24:54",3.65658
2778323,"Raphael Alhadeff","2019-03-02 04:25:09",2.11108
2778323,"Raphael Alhadeff","2019-03-02 04:26:23",2.10963
2730592,"Arunkumar V Ramanan","2019-03-02 05:12:46",1.85553
2744369,"Chris P","2019-03-02 06:00:02",2.17485
2822156,Try,"2019-03-02 07:33:28",2.02856
2822156,Try,"2019-03-02 07:36:13",2.02512
2822156,Try,"2019-03-02 07:38:06",2.02072
2822156,Try,"2019-03-02 07:38:53",2.00400
2743008,Icaro,"2019-03-02 11:33:23",1.92306
2750192,XXIV_LO_NORWID_DZIKIE_TYGRYSY,"2019-03-02 11:57:11",2.22074
2822156,Try,"2019-03-02 12:02:15",2.00353
2826889,"Aidis Stukas","2019-03-02 14:05:33",2.88923
2839504,"osamu machida","2019-03-02 14:10:16",2.70676
2812416,Selim,"2019-03-02 14:33:45",3.21398
2795622,"kaczy ","2019-03-02 14:37:39",2.13340
2770396,"Four Short Legs","2019-03-02 14:59:34",1.96615
2826889,"Aidis Stukas","2019-03-02 15:07:30",2.88920
2737646,"B H","2019-03-02 16:06:10",1.82848
2826889,"Aidis Stukas","2019-03-02 16:17:12",2.71831
2812416,Selim,"2019-03-02 18:32:08",3.10029
2832527,IMSM,"2019-03-02 18:52:21",2.45942
2746739,"Olivier St-Amand","2019-03-02 19:14:16",2.14858
2731135,"Yusuke Nakayama","2019-03-02 19:16:10",1.94975
2779107,AlexanderK,"2019-03-02 20:29:44",1.80965
2779107,AlexanderK,"2019-03-02 21:15:23",1.80963
2812416,Selim,"2019-03-02 21:43:27",2.82852
2746739,"Olivier St-Amand","2019-03-02 21:43:39",2.14586
2746739,"Olivier St-Amand","2019-03-02 21:55:03",2.01630
2812416,Selim,"2019-03-02 22:08:58",2.65433
2756951,"[TensorMusic] Patryk Binkowski","2019-03-02 22:32:29",1.82848
2737646,"B H","2019-03-02 22:39:22",1.80225
2731135,"Yusuke Nakayama","2019-03-03 01:13:31",1.94908
2746739,"Olivier St-Amand","2019-03-03 01:27:00",1.99347
2731135,"Yusuke Nakayama","2019-03-03 01:32:37",1.94730
2731135,"Yusuke Nakayama","2019-03-03 01:53:52",1.94652
2731135,"Yusuke Nakayama","2019-03-03 06:26:40",1.94649
2731135,"Yusuke Nakayama","2019-03-03 06:48:07",1.94641
2731135,"Yusuke Nakayama","2019-03-03 07:35:15",1.94623
2810786,"Ahmed Kamel Taha","2019-03-03 07:44:48",1.82848
2809376,"Sachit Srivastava","2019-03-03 07:51:59",3.28124
2745226,"Joshua Salazar","2019-03-03 09:33:45",2.65753
2745226,"Joshua Salazar","2019-03-03 09:46:24",2.65677
2750192,XXIV_LO_NORWID_DZIKIE_TYGRYSY,"2019-03-03 11:35:07",2.13340
2843602,Shivam,"2019-03-03 12:36:26",2.35461
2820527,"ERIC Q","2019-03-03 12:45:16",2.24660
2749010,"Av Biswas","2019-03-03 13:14:40",2.13328
2749010,"Av Biswas","2019-03-03 13:26:01",2.13062
2811149,kaorulego5x,"2019-03-03 15:00:34",1.83985
2734630,PaulT27,"2019-03-03 15:18:49",1.83582
2734630,PaulT27,"2019-03-03 15:20:03",1.82848
2734630,PaulT27,"2019-03-03 15:24:30",1.82792
2734630,PaulT27,"2019-03-03 15:27:47",1.82791
2734630,PaulT27,"2019-03-03 15:33:44",1.82791
2780449,"Selim Onder","2019-03-03 16:08:19",2.52759
2845200,humalog,"2019-03-03 16:09:34",4.04652
2837263,ryankimyoujin,"2019-03-03 16:11:53",6.48595
2830173,DontWorryBeHappy,"2019-03-03 17:17:20",7.65104
2744369,"Chris P","2019-03-03 18:18:34",2.16940
2830173,DontWorryBeHappy,"2019-03-03 20:51:13",2.75868
2750183,XXIV_LO_NORWID_ProcrastiNation,"2019-03-03 23:47:56",2.10421
2768003,Saba,"2019-03-04 04:07:29",6.16444
2798028,Sarang,"2019-03-04 06:11:42",2.25001
2832527,IMSM,"2019-03-04 07:48:35",2.16984
2798028,Sarang,"2019-03-04 08:17:01",2.23284
2798028,Sarang,"2019-03-04 08:19:52",2.22957
2740204,"Janie Tran","2019-03-04 08:39:23",1.97303
2798028,Sarang,"2019-03-04 09:49:19",2.14488
2848331,"Filippo Pellizzari","2019-03-04 10:39:11",3.79138
2730958,"Kamal Chhirang","2019-03-04 11:05:41",1.77838
2767808,Ereinion,"2019-03-04 11:09:35",2.03184
2770396,"Four Short Legs","2019-03-04 11:12:01",1.93589
2767808,Ereinion,"2019-03-04 11:32:20",2.03089
2730958,"Kamal Chhirang","2019-03-04 11:43:56",1.77556
2741325,"Shokan Ratbek","2019-03-04 13:20:04",1.77490
2741325,"Shokan Ratbek","2019-03-04 14:07:20",1.77068
2848331,"Filippo Pellizzari","2019-03-04 14:45:49",2.81248
2848331,"Filippo Pellizzari","2019-03-04 14:51:29",2.58600
2810786,"Ahmed Kamel Taha","2019-03-04 15:10:20",1.77556
2750172,XXIV_LO_NORWID_RogalikiXD,"2019-03-04 16:01:42",2.15139
2837263,ryankimyoujin,"2019-03-04 16:43:34",6.31505
2837263,ryankimyoujin,"2019-03-04 16:51:22",3.67305
2845154,Robine,"2019-03-04 17:01:50",2.62814
2750172,XXIV_LO_NORWID_RogalikiXD,"2019-03-04 17:06:19",2.13200
2810786,"Ahmed Kamel Taha","2019-03-04 17:53:16",1.77106
2845154,Robine,"2019-03-04 19:18:48",2.57365
2810786,"Ahmed Kamel Taha","2019-03-04 20:11:07",1.77049
2783863,Siavash,"2019-03-04 20:15:12",1.77556
2783863,Siavash,"2019-03-04 20:18:24",1.77049
2741117,AM80,"2019-03-04 21:11:04",1.98968
2823768,LockTight,"2019-03-04 21:37:19",4.31121
2755223,"Erik Caretta","2019-03-05 00:03:54",2.16066
2754286,"John Doe","2019-03-05 04:14:44",2.46677
2754286,"John Doe","2019-03-05 04:46:55",2.42124
2730958,"Kamal Chhirang","2019-03-05 04:58:49",1.76960
2773216,"Mauro Schilman","2019-03-05 05:13:42",2.37970
2754286,"John Doe","2019-03-05 05:19:19",2.40979
2798028,Sarang,"2019-03-05 05:32:28",2.10936
2844601,"Chaouki ben Issaid","2019-03-05 05:37:20",1.77556
2742094,"Andrew Lukyanenko","2019-03-05 05:55:53",1.94375
2827319,neophyte,"2019-03-05 07:04:26",4.32537
2798028,Sarang,"2019-03-05 07:16:49",2.06671
2798028,Sarang,"2019-03-05 08:07:31",2.06589
2819960,"Bo Hou","2019-03-05 08:12:04",2.23310
2810786,"Ahmed Kamel Taha","2019-03-05 08:12:11",1.76783
2819960,"Bo Hou","2019-03-05 08:18:09",2.22534
2745853,"Roman R","2019-03-05 11:08:18",1.88430
2745853,"Roman R","2019-03-05 11:37:41",1.87447
2770396,"Four Short Legs","2019-03-05 12:03:46",1.91772
2770855,Greenser,"2019-03-05 13:24:41",2.93974
2730958,"Kamal Chhirang","2019-03-05 13:57:50",1.76792
2854616,Carlos,"2019-03-05 16:27:34",1.76880
2736856,"Hugo Vaillaud","2019-03-05 17:16:35",2.00860
2737646,"B H","2019-03-05 17:45:39",1.75327
2848186,"Gokul ~ கோகுல்","2019-03-05 17:47:46",1.76880
2837263,ryankimyoujin,"2019-03-05 18:19:34",3.52552
2754331,NickS,"2019-03-05 18:30:06",2.38392
2745853,"Roman R","2019-03-05 18:59:11",1.87069
2731341,dasbootstrap,"2019-03-05 19:13:35",2.66845
2814240,"Mahfuzur Rahman","2019-03-05 19:57:28",15.59007
2749010,"Av Biswas","2019-03-05 20:03:09",2.13012
2749010,"Av Biswas","2019-03-05 20:09:59",2.12640
2741117,AM80,"2019-03-05 20:12:18",1.98573
2770855,Greenser,"2019-03-05 20:36:49",2.71797
2826468,coxinella,"2019-03-05 22:14:37",3.56683
2826468,coxinella,"2019-03-05 22:26:25",2.66354
2855519,canaryChirp,"2019-03-05 22:33:08",2.67065
2770396,"Four Short Legs","2019-03-06 00:14:59",1.90633
2770396,"Four Short Legs","2019-03-06 00:59:25",1.88679
2802591,lonica,"2019-03-06 03:45:07",2.62021
2778323,"Raphael Alhadeff","2019-03-06 04:16:50",2.09363
2730958,"Kamal Chhirang","2019-03-06 05:37:01",1.73656
2798028,Sarang,"2019-03-06 06:03:44",2.05965
2820903,kratos0002,"2019-03-06 07:09:17",2.28877
2820903,kratos0002,"2019-03-06 07:12:12",2.14461
2791264,"Yuto Shimoji","2019-03-06 07:12:15",2.24916
2740658,"Andy Tse","2019-03-06 07:34:38",1.99111
2740658,"Andy Tse","2019-03-06 08:52:28",1.97847
2740658,"Andy Tse","2019-03-06 08:53:50",1.97516
2819960,"Bo Hou","2019-03-06 09:09:54",2.18177
2737646,"B H","2019-03-06 09:31:27",1.74337
2737646,"B H","2019-03-06 09:48:43",1.73485
2779179,"Hell's Kitchen Films","2019-03-06 10:16:48",1.90362
2736856,"Hugo Vaillaud","2019-03-06 10:47:44",2.00582
2730958,"Kamal Chhirang","2019-03-06 11:10:38",1.72713
2730592,"Arunkumar V Ramanan","2019-03-06 12:03:03",1.72713
2731204,"Pratik Gupta","2019-03-06 12:24:32",2.02471
2779179,"Hell's Kitchen Films","2019-03-06 12:39:47",1.88807
2751515,BOE_IOT_AIBD,"2019-03-06 13:28:10",1.83626
2826468,coxinella,"2019-03-06 14:20:12",2.63872
2737646,"B H","2019-03-06 15:13:58",1.73138
2737646,"B H","2019-03-06 15:15:04",1.72941
2826468,coxinella,"2019-03-06 15:50:17",2.63405
2767631,MikeHall,"2019-03-06 17:30:56",78.46526
2859736,"Subhabrata Tripathy","2019-03-06 18:37:12",1.72713
2767631,MikeHall,"2019-03-06 18:45:00",2.10621
2859736,"Subhabrata Tripathy","2019-03-06 18:53:17",1.72711
2850614,"Barney M","2019-03-06 20:16:42",6.04927
2743453,biosopher,"2019-03-06 20:18:05",2.24137
2850614,"Barney M","2019-03-06 20:19:22",3.18616
2860218,"Rodrigo ","2019-03-06 21:12:11",3.40662
2860218,"Rodrigo ","2019-03-06 22:00:28",3.15211
2731341,dasbootstrap,"2019-03-06 22:33:03",2.54974
2749581,"Naruhiko Nakanishi","2019-03-07 03:47:34",3.79138
2740523,SoohanAhn,"2019-03-07 05:34:04",2.30281
2848100,zengzhaoxia,"2019-03-07 05:54:34",2.61361
2737646,"B H","2019-03-07 08:18:46",1.72671
2798028,Sarang,"2019-03-07 11:17:44",2.05148
2730958,"Kamal Chhirang","2019-03-07 11:19:50",1.72317
2826468,coxinella,"2019-03-07 12:19:09",2.62891
2819464,"Aditya Arora","2019-03-07 13:59:13",3.00665
2827319,neophyte,"2019-03-07 14:10:35",4.13603
2862202,Turgut,"2019-03-07 14:12:55",3.05415
2820729,"KRISHNABHARATHI R","2019-03-07 14:12:58",6.14801
2853166,"Ajish Kalia","2019-03-07 14:26:45",2.67065
2740523,SoohanAhn,"2019-03-07 15:33:23",2.29483
2740523,SoohanAhn,"2019-03-07 16:07:54",2.27515
2820527,"ERIC Q","2019-03-07 16:26:06",2.12437
2754290,carissa,"2019-03-07 16:27:58",2.33949
2745809,"Aayush Jain","2019-03-07 17:31:30",2.61991
2754831,XXIV_LO_NORWID_Budzyn,"2019-03-07 17:59:58",2.10915
2754831,XXIV_LO_NORWID_Budzyn,"2019-03-07 19:00:26",2.09965
2754831,XXIV_LO_NORWID_Budzyn,"2019-03-07 19:50:59",2.08904
2751263,"Youssef Touil","2019-03-07 20:26:24",2.04206
2739089,Ash,"2019-03-07 22:48:27",1.71521
2851436,Minsup,"2019-03-07 23:34:49",2.59978
2856156,Naga,"2019-03-07 23:53:49",1.72713
2851436,Minsup,"2019-03-08 00:21:44",2.57385
2756951,"[TensorMusic] Patryk Binkowski","2019-03-08 00:31:33",1.72317
2747597,junyad,"2019-03-08 02:25:30",3.27998
2747597,junyad,"2019-03-08 03:30:54",2.55177
2749581,"Naruhiko Nakanishi","2019-03-08 04:09:06",3.44553
2866410,Aldrin,"2019-03-08 05:04:39",2.63800
2785682,"Sashankh Rao","2019-03-08 05:41:51",1.72293
2866660,BalajiVenkateswaran,"2019-03-08 06:07:42",1.98969
2740523,SoohanAhn,"2019-03-08 09:30:14",2.26016
2742094,"Andrew Lukyanenko","2019-03-08 11:21:18",1.87074
2798028,Sarang,"2019-03-08 12:26:46",2.04262
2751263,"Youssef Touil","2019-03-08 12:59:09",2.03917
2861677,"Isa Pasco","2019-03-08 13:12:42",2.79600
2751263,"Youssef Touil","2019-03-08 13:19:24",2.03319
2737646,"B H","2019-03-08 13:44:41",1.71297
2755360,predictt,"2019-03-08 14:37:01",1.74255
2737646,"B H","2019-03-08 14:49:51",1.71226
2859248,yuhei,"2019-03-08 14:56:25",3.17552
2730958,"Kamal Chhirang","2019-03-08 15:01:22",1.71620
2745809,"Aayush Jain","2019-03-08 16:54:04",2.44449
2755360,predictt,"2019-03-08 17:12:55",1.71886
2770855,Greenser,"2019-03-08 18:28:00",2.47162
2770855,Greenser,"2019-03-08 19:35:43",2.47015
2770855,Greenser,"2019-03-08 20:33:17",2.38845
2820527,"ERIC Q","2019-03-09 00:49:54",1.94423
2778323,"Raphael Alhadeff","2019-03-09 04:29:14",2.09185
2871356,Kaggler,"2019-03-09 09:10:10",1.72608
2871356,Kaggler,"2019-03-09 09:11:29",1.72128
2871356,Kaggler,"2019-03-09 09:17:29",1.71226
2861677,"Isa Pasco","2019-03-09 09:54:05",2.62255
2870881,kohei,"2019-03-09 10:12:03",2.40423
2770855,Greenser,"2019-03-09 10:52:06",2.38728
2795622,"kaczy ","2019-03-09 11:37:13",2.10915
2754831,XXIV_LO_NORWID_Budzyn,"2019-03-09 11:44:12",2.08021
2795622,"kaczy ","2019-03-09 12:30:35",2.09312
2870894,"Regan Koopmans","2019-03-09 13:08:34",3.03781
2870894,"Regan Koopmans","2019-03-09 13:22:22",2.76997
2870894,"Regan Koopmans","2019-03-09 13:48:20",2.60510
2750531,XXIV_LO_Norwid_Ulanieccy,"2019-03-09 17:13:13",2.09312
2730592,"Arunkumar V Ramanan","2019-03-09 17:45:33",1.72608
2730592,"Arunkumar V Ramanan","2019-03-09 17:46:47",1.72128
2730592,"Arunkumar V Ramanan","2019-03-09 17:48:37",1.71297
2730592,"Arunkumar V Ramanan","2019-03-09 17:49:20",1.71226
2731126,gravix,"2019-03-09 18:34:11",1.71226
2770855,Greenser,"2019-03-09 19:04:21",2.38166
2770855,Greenser,"2019-03-09 19:30:31",2.36406
2739089,Ash,"2019-03-09 22:11:45",1.71461
2739089,Ash,"2019-03-09 22:14:17",1.71444
2750172,XXIV_LO_NORWID_RogalikiXD,"2019-03-09 22:56:39",2.06174
2751263,"Youssef Touil","2019-03-09 23:55:39",2.03293
2830173,DontWorryBeHappy,"2019-03-10 00:52:48",2.75638
2817954,elaeon,"2019-03-10 02:39:56",144.54606
2839504,"osamu machida","2019-03-10 03:52:33",2.10549
2778323,"Raphael Alhadeff","2019-03-10 04:29:57",2.09155
2859835,"Shital Kat","2019-03-10 07:48:04",6.36588
2745809,"Aayush Jain","2019-03-10 11:12:19",2.43769
2870894,"Regan Koopmans","2019-03-10 11:33:03",2.60235
2774154,"Andrew Zolotarev","2019-03-10 11:50:41",1.88702
2750192,XXIV_LO_NORWID_DZIKIE_TYGRYSY,"2019-03-10 13:33:18",2.08894
2873726,Maskobay,"2019-03-10 13:51:50",14.75488
2750192,XXIV_LO_NORWID_DZIKIE_TYGRYSY,"2019-03-10 13:53:58",2.07989
2817954,elaeon,"2019-03-10 15:23:17",139.53662
2746739,"Olivier St-Amand","2019-03-10 15:53:54",1.98982
2817954,elaeon,"2019-03-10 15:55:35",2.32523
2779179,"Hell's Kitchen Films","2019-03-10 15:59:08",1.84050
2746739,"Olivier St-Amand","2019-03-10 16:29:28",1.98947
2874489,JustinNinalga,"2019-03-10 17:31:26",2.25652
2750913,XXIV_LO_NORWID_Śnieg,"2019-03-10 18:07:42",2.06451
2750913,XXIV_LO_NORWID_Śnieg,"2019-03-10 18:11:42",2.06334
2852935,"matthieu francois","2019-03-10 18:15:25",6.26430
2868795,"Jesús R. Espadas","2019-03-10 18:29:39",2.34008
2874489,JustinNinalga,"2019-03-10 18:36:15",2.19002
2868795,"Jesús R. Espadas","2019-03-10 18:40:51",2.24783
2754831,XXIV_LO_NORWID_Budzyn,"2019-03-10 19:16:57",2.07927
2754831,XXIV_LO_NORWID_Budzyn,"2019-03-10 19:23:16",2.07264
2754831,XXIV_LO_NORWID_Budzyn,"2019-03-10 20:03:59",2.07256
2772048,"Mohammad Ganji","2019-03-10 20:43:04",2.67065
2877547,Yooo,"2019-03-10 20:48:15",2.02992
2874489,JustinNinalga,"2019-03-10 20:49:55",2.18107
2877547,Yooo,"2019-03-10 20:54:11",2.00456
2877543,MVP-values,"2019-03-10 22:18:49",7.54930
2877543,MVP-values,"2019-03-10 22:27:35",3.18359
2868795,"Jesús R. Espadas","2019-03-10 23:17:17",2.22511
2751263,"Youssef Touil","2019-03-10 23:22:23",2.02711
2877543,MVP-values,"2019-03-11 01:14:24",3.12822
2830173,DontWorryBeHappy,"2019-03-11 01:36:57",2.74201
2817954,elaeon,"2019-03-11 01:39:51",2.29878
2817954,elaeon,"2019-03-11 01:53:42",2.29478
2874489,JustinNinalga,"2019-03-11 02:19:23",2.12128
2868194,Quackkkkk,"2019-03-11 02:37:45",3.62981
2750913,XXIV_LO_NORWID_Śnieg,"2019-03-11 05:16:12",2.00231
2848100,zengzhaoxia,"2019-03-11 06:06:11",2.41946
2866998,"Swarna Swapna","2019-03-11 07:19:11",3.03456
2779107,AlexanderK,"2019-03-11 09:51:19",1.67177
2756951,"[TensorMusic] Patryk Binkowski","2019-03-11 11:35:48",1.71226
2879564,mmzhao,"2019-03-11 12:29:02",1.99119
2880606,GuillaumePaillot,"2019-03-11 12:32:41",6.15413
2879146,harryarthur,"2019-03-11 13:48:03",13.50745
2849247,panchayat,"2019-03-11 14:49:00",6.83062
2880308,"Pascal CAMARA","2019-03-11 14:53:54",2.64323
2880358,"sdfsdfg sdgdfgdfg","2019-03-11 14:54:06",2.64561
2879913,sharon,"2019-03-11 14:58:44",2.64004
2849247,panchayat,"2019-03-11 15:05:02",6.83062
2849247,panchayat,"2019-03-11 15:08:18",2.83084
2730958,"Kamal Chhirang","2019-03-11 15:16:34",1.71377
2779107,AlexanderK,"2019-03-11 15:26:39",1.67004
2817954,elaeon,"2019-03-11 15:42:29",2.24595
2852935,"matthieu francois","2019-03-11 15:59:36",2.58752
2881880,"Azat Aleksanyan","2019-03-11 16:09:00",6.16543
2881880,"Azat Aleksanyan","2019-03-11 16:10:32",2.67065
2750913,XXIV_LO_NORWID_Śnieg,"2019-03-11 16:22:41",1.97003
2750192,XXIV_LO_NORWID_DZIKIE_TYGRYSY,"2019-03-11 16:28:08",2.06533
2750913,XXIV_LO_NORWID_Śnieg,"2019-03-11 17:03:43",1.95774
2879564,mmzhao,"2019-03-11 18:33:30",1.73195
2849247,panchayat,"2019-03-11 18:43:06",2.80375
2746874,GaGa,"2019-03-11 18:43:28",1.73534
2754831,XXIV_LO_NORWID_Budzyn,"2019-03-11 19:32:10",2.06116
2754831,XXIV_LO_NORWID_Budzyn,"2019-03-11 19:46:23",1.90241
2750913,XXIV_LO_NORWID_Śnieg,"2019-03-11 20:06:34",1.95665
2738882,JJ,"2019-03-11 20:32:39",1.71806
2768428,mthomas94,"2019-03-11 21:17:44",2.70603
2883347,hophophop,"2019-03-11 23:21:22",15.31643
2779179,"Hell's Kitchen Films","2019-03-11 23:21:44",1.83022
2740938,"mohtadi nadjar","2019-03-12 00:29:35",2.49750
2877507,CGilbert,"2019-03-12 01:42:32",5.66705
2883347,hophophop,"2019-03-12 03:21:13",8.92963
2884233,NicoCoallier,"2019-03-12 04:56:23",3.80604
2740930,RVK,"2019-03-12 06:02:36",1.71806
2748924,narsil,"2019-03-12 06:21:04",1.73320
2740938,"mohtadi nadjar","2019-03-12 06:39:43",2.46556
2883347,hophophop,"2019-03-12 07:15:50",7.38995
2742094,"Andrew Lukyanenko","2019-03-12 07:27:57",1.86738
2748072,"Vaibhav Birla","2019-03-12 07:56:14",2.06267
2730958,"Kamal Chhirang","2019-03-12 08:02:29",1.71288
2879564,mmzhao,"2019-03-12 08:32:06",1.73118
2803143,"Koki Ando","2019-03-12 11:06:20",2.97869
2885980,"Big Pang","2019-03-12 11:25:16",3.79138
2858661,Anthony,"2019-03-12 13:45:23",1.71482
2822024,"Smart Liu","2019-03-12 14:22:16",2.03189
2822024,"Smart Liu","2019-03-12 14:24:32",2.01877
2849247,panchayat,"2019-03-12 14:57:13",2.42633
2879564,mmzhao,"2019-03-12 15:12:57",1.72933
2754831,XXIV_LO_NORWID_Budzyn,"2019-03-12 15:17:42",1.87856
2885607,"Takayuki Kurokawa","2019-03-12 15:50:29",3.17447
2870881,kohei,"2019-03-12 16:10:37",2.35755
2802591,lonica,"2019-03-12 16:20:02",2.51587
2881759,"Yousuf Khan","2019-03-12 16:48:44",1.86594
2868795,"Jesús R. Espadas","2019-03-12 17:53:06",2.13499
2750913,XXIV_LO_NORWID_Śnieg,"2019-03-12 19:26:03",1.73513
2847675,Jalisco,"2019-03-12 20:54:37",2.19745
2750372,WeiminLIANG,"2019-03-13 02:15:51",2.35003
2889117,SSSSYYYYYYYYYYY,"2019-03-13 03:38:52",1.71569
2730958,"Kamal Chhirang","2019-03-13 05:25:11",1.71045
2885607,"Takayuki Kurokawa","2019-03-13 05:59:56",2.95292
2883826,KDjack,"2019-03-13 06:54:48",2.78461
2802591,lonica,"2019-03-13 08:21:24",2.50712
2737646,"B H","2019-03-13 11:19:50",1.71106
2737646,"B H","2019-03-13 11:21:50",1.71096
2737646,"B H","2019-03-13 12:29:53",1.70234
2737646,"B H","2019-03-13 12:30:39",1.70189
2891285,"Wei-Yuan Hsu","2019-03-13 17:06:16",1.86803
2730592,"Arunkumar V Ramanan","2019-03-13 17:06:48",1.70189
2891285,"Wei-Yuan Hsu","2019-03-13 17:06:48",1.76783
2810786,"Ahmed Kamel Taha","2019-03-13 17:31:08",1.74142
2810786,"Ahmed Kamel Taha","2019-03-13 17:32:36",1.70234
2810786,"Ahmed Kamel Taha","2019-03-13 17:33:03",1.70189
2892283,CaptainPlanet,"2019-03-13 18:08:35",2.64431
2758997,"Jo Tom","2019-03-13 22:40:44",2.27542
2730264,horohoro,"2019-03-14 02:47:03",2.19835
2735117,JinHao,"2019-03-14 05:05:13",1.71079
2730264,horohoro,"2019-03-14 05:08:23",2.16368
2742094,"Andrew Lukyanenko","2019-03-14 06:12:34",1.86565
2889539,Tonyu,"2019-03-14 06:41:10",1.71109
2730264,horohoro,"2019-03-14 07:32:39",2.13493
2827319,neophyte,"2019-03-14 07:46:28",3.61019
2731204,"Pratik Gupta","2019-03-14 08:10:39",1.69395
2730264,horohoro,"2019-03-14 08:14:23",2.12347
2730264,horohoro,"2019-03-14 09:46:28",2.12015
2753329,Tjadi,"2019-03-14 09:53:40",1.96177
2753329,Tjadi,"2019-03-14 10:20:28",1.95284
2889595,"Nisha Jalaja","2019-03-14 10:53:21",3.01057
2859831,"Adam Jochna","2019-03-14 11:03:23",2.17331
2753329,Tjadi,"2019-03-14 11:09:56",1.94892
2750578,"Nataly Rekuz","2019-03-14 12:04:07",2.20001
2750578,"Nataly Rekuz","2019-03-14 12:09:06",2.19245
2753329,Tjadi,"2019-03-14 14:20:50",1.90975
2779179,"Hell's Kitchen Films","2019-03-14 15:32:03",1.80601
2750578,"Nataly Rekuz","2019-03-14 18:37:53",2.16051
2750578,"Nataly Rekuz","2019-03-14 18:40:04",2.15721
2859835,"Shital Kat","2019-03-14 18:57:26",3.26060
2877543,MVP-values,"2019-03-14 20:00:20",2.98498
2859835,"Shital Kat","2019-03-14 20:34:41",2.78915
2740429,YongZhang,"2019-03-15 03:46:08",2.16881
2859835,"Shital Kat","2019-03-15 06:39:11",2.08183
2740204,"Janie Tran","2019-03-15 06:57:44",1.97276
2902165,haritaku,"2019-03-15 07:05:42",3.79138
2740265,anshu,"2019-03-15 07:16:25",1.87317
2740204,"Janie Tran","2019-03-15 07:20:19",1.97232
2859835,"Shital Kat","2019-03-15 08:03:58",2.08037
2761928,"Bil570 Project","2019-03-15 09:56:15",2.94908
2761928,"Bil570 Project","2019-03-15 11:43:22",2.88997
2751176,"Kaela ","2019-03-15 13:54:10",2.62097
2744538,GSD,"2019-03-15 14:04:44",2.22896
2750578,"Nataly Rekuz","2019-03-15 14:04:58",2.01046
2880606,GuillaumePaillot,"2019-03-15 14:53:27",2.95669
2859835,"Shital Kat","2019-03-15 17:14:45",2.08037
2740930,RVK,"2019-03-15 17:59:05",1.71153
2859736,"Subhabrata Tripathy","2019-03-15 18:51:10",1.71667
2859736,"Subhabrata Tripathy","2019-03-15 18:53:21",1.71375
2859736,"Subhabrata Tripathy","2019-03-15 18:54:34",1.70189
2823768,LockTight,"2019-03-15 19:07:16",2.93100
2746874,GaGa,"2019-03-15 19:08:41",1.73433
2823768,LockTight,"2019-03-15 19:11:47",2.92907
2882943,"Joshua H.","2019-03-15 19:29:52",7.60947
2762787,florent,"2019-03-15 19:35:34",2.59638
2882943,"Joshua H.","2019-03-15 19:57:33",6.16543
2750578,"Nataly Rekuz","2019-03-15 20:13:50",1.97831
2750578,"Nataly Rekuz","2019-03-15 20:17:48",1.97421
2882943,"Joshua H.","2019-03-15 20:49:50",2.77986
2882943,"Joshua H.","2019-03-15 21:23:13",2.65853
2882943,"Joshua H.","2019-03-15 21:24:02",2.57161
2905808,Möbius,"2019-03-16 01:10:31",1.96988
2882943,"Joshua H.","2019-03-16 08:35:00",2.50460
2882943,"Joshua H.","2019-03-16 09:25:58",2.48624
2902053,emand2pac,"2019-03-16 12:35:59",2.06489
2741711,tatei,"2019-03-16 13:08:41",2.10552
2750192,XXIV_LO_NORWID_DZIKIE_TYGRYSY,"2019-03-16 13:08:54",1.73513
2752626,"Tanakit P","2019-03-16 16:04:48",7.83712
2761928,"Bil570 Project","2019-03-16 22:12:10",2.43287
2744356,initial,"2019-03-17 00:17:42",2.30172
2740938,"mohtadi nadjar","2019-03-17 00:50:28",2.32105
2882111,"470 Project","2019-03-17 02:19:05",1.84025
2882111,"470 Project","2019-03-17 02:23:07",1.83834
2882111,"470 Project","2019-03-17 02:25:03",1.83417
2882111,"470 Project","2019-03-17 02:29:44",1.83181
2743653,"Vitor Ghiotti","2019-03-17 03:06:28",6.37455
2859248,yuhei,"2019-03-17 05:37:46",2.89983
2859248,yuhei,"2019-03-17 05:44:40",2.63075
2859248,yuhei,"2019-03-17 05:47:03",2.35131
2730958,"Kamal Chhirang","2019-03-17 05:50:24",1.71017
2885077,AmolPol,"2019-03-17 07:17:50",3.05163
2774154,"Andrew Zolotarev","2019-03-17 07:27:40",1.87435
2906445,"Srustijit Sahoo","2019-03-17 07:43:57",3.46927
2809832,"Nitin Venkateswaran","2019-03-17 08:58:55",3.25658
